Badge,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
21509,0,0,0,0,0,0,0,0,1,9,17,19,9,38,31,29,15,14,12,0,1,0,0,0
10656,0,0,0,0,0,0,0,1,12,2,0,0,0,5,7,0,2,0,0,0,0,0,0,0
10657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28770,0,0,0,0,0,0,0,0,1,0,9,5,1,1,4,0,1,0,0,0,0,0,0,0
28772,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0
28773,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0
28774,0,0,0,0,1,7,4,3,0,2,11,6,2,0,0,0,0,0,0,0,0,0,0,0
28776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28777,0,0,0,0,0,0,6,8,3,2,6,9,0,0,0,9,0,0,0,0,0,0,0,0
28778,0,0,0,0,0,0,2,1,1,5,1,0,0,2,5,12,9,0,0,0,0,0,0,0
28779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21511,0,0,0,0,0,0,0,0,1,0,6,0,0,0,3,1,9,0,0,1,0,0,0,0
14223,0,0,0,0,0,0,0,1,2,7,11,1,4,3,0,2,0,0,0,0,0,0,0,0
21516,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,0,0,0
21517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10669,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28780,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
28781,0,0,0,0,0,0,0,0,3,1,3,3,0,1,4,0,0,0,0,0,0,0,0,0
28783,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,9,10,10,0,0,0,0,0,0
28784,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0
28785,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28786,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28788,0,0,0,0,0,1,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21524,0,0,0,0,0,0,1,0,0,2,1,2,1,1,8,0,0,0,0,0,0,0,0,0
10672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21526,0,0,0,0,0,0,0,2,0,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0
28790,0,0,0,0,0,0,0,0,0,4,6,1,0,2,3,14,2,0,0,0,0,0,0,0
28791,0,0,0,0,0,0,0,0,24,182,0,0,0,1,0,0,0,0,0,0,0,3,0,0
28792,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28793,0,0,0,0,0,0,1,0,0,0,2,3,0,2,2,0,3,0,0,0,0,0,0,0
28795,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
28797,0,0,0,0,0,0,0,1,0,0,3,5,0,6,1,0,0,0,0,0,0,0,0,0
28798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20801,0,0,0,0,0,0,12,3,4,5,4,13,14,12,6,10,0,0,0,0,0,0,0,0
21530,0,0,0,0,0,0,0,1,3,4,9,1,0,0,2,24,1,0,0,3,1,0,0,0
21531,0,0,0,0,0,2,55,53,61,41,59,34,31,37,61,71,0,0,0,0,0,0,0,0
20802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21533,0,0,0,7,0,6,0,0,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0
21534,0,0,0,0,0,0,0,10,29,14,6,3,10,21,25,13,17,7,0,0,0,0,0,0
21536,0,0,0,0,0,35,112,44,27,17,11,3,2,20,5,0,0,0,0,0,9,0,0,0
21537,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21538,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
25100,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,0,0,0,0,0,0,0,0
25102,0,0,0,0,0,0,0,3,12,33,42,23,13,25,6,7,20,0,0,0,0,0,0,0
20812,0,0,0,5,16,12,10,7,5,4,7,17,9,1,0,0,0,0,0,0,0,0,0,0
20815,0,0,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
21544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14256,0,0,0,0,0,0,8,12,6,17,6,4,15,11,11,7,0,0,1,0,1,0,1,0
21546,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
20818,0,0,0,0,0,0,0,1,5,0,3,0,6,7,1,2,1,1,0,0,0,0,0,0
21547,0,0,0,1,0,2,3,5,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
21548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25110,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0
25113,0,0,0,0,4,1,2,1,1,1,2,1,1,1,1,0,2,0,0,0,0,0,0,0
14260,0,0,0,0,0,0,0,0,1,1,6,0,2,3,1,1,0,0,0,0,0,0,0,0
25116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21554,0,0,0,0,0,0,0,0,1,20,9,2,9,22,8,4,0,0,0,0,0,0,0,0
21555,0,0,0,0,0,0,6,13,4,11,8,5,7,0,3,2,0,0,0,0,0,0,0,0
21557,0,0,0,0,0,0,0,0,0,3,6,0,0,1,1,0,0,1,0,0,0,0,0,0
25122,0,0,0,0,0,0,0,0,0,0,0,13,9,0,9,6,0,2,2,0,0,0,0,0
25123,0,0,0,0,0,0,0,10,6,27,21,1,10,3,23,10,1,1,0,0,0,0,0,0
20831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14271,0,0,0,0,0,0,0,1,27,25,32,0,0,4,0,0,0,0,0,0,0,0,0,0
20832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
20833,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0
25126,0,0,0,0,0,0,0,2,1,1,4,0,0,0,1,0,12,0,6,1,0,0,0,0
21563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12817,0,0,0,0,1,13,25,11,12,11,7,15,15,4,0,0,0,0,0,0,0,0,0,0
25133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20846,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0
21577,0,0,0,0,0,0,0,0,1,4,18,0,1,7,5,2,1,0,0,0,2,2,0,0
21578,0,0,0,0,0,0,1,0,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0
21579,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25141,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,6,0,0,0,0,0,0,0,0
17124,0,0,0,0,0,0,0,0,4,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0
25143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
21580,0,0,0,0,0,0,10,4,8,22,15,5,4,7,8,7,0,0,1,0,0,0,0,0
21581,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
14291,0,0,0,0,0,0,0,8,17,15,36,20,10,31,30,17,0,0,0,0,0,0,0,0
21582,0,0,0,0,0,0,0,23,15,17,13,2,16,11,24,12,2,0,0,0,0,0,0,0
25148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21587,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5,1,0,0,0,0,0,0,0
16402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,4,0,0,0,0,0,0
25150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25152,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12841,0,0,0,0,0,0,0,4,7,4,1,4,0,0,3,4,1,6,0,0,0,0,0,0
25153,0,0,0,0,0,0,12,13,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0
25154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16407,0,0,0,0,0,0,0,0,1,4,3,2,1,0,3,0,1,0,0,0,0,0,0,0
20864,0,0,0,0,0,0,1,2,1,1,48,2,0,2,2,0,0,0,0,4,0,0,0,0
17139,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0
25158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21597,0,0,0,0,0,0,0,6,4,1,0,1,2,1,0,1,1,1,0,0,0,0,0,0
17143,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
25162,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,4,1,0,0,0,0,0,0,0
20870,0,0,0,0,0,0,0,1,2,3,0,0,2,0,4,4,0,0,0,0,0,0,0,0
13581,0,0,0,0,0,0,4,2,5,4,2,6,3,0,1,0,0,0,0,0,0,0,0,0
20872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20873,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
12859,0,0,0,0,0,2,36,12,35,9,13,68,1,15,7,7,0,0,0,0,0,0,0,0
13589,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
17151,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0
28006,5,13,2,1,0,0,3,9,5,6,14,17,10,14,56,12,9,30,11,9,0,0,0,1
16425,0,0,0,0,1,18,39,10,8,9,18,9,19,20,11,19,13,0,0,0,0,0,0,0
17154,0,0,0,0,0,0,0,11,14,1,9,0,16,31,0,3,1,0,0,0,0,0,0,0
16426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25175,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12865,0,0,0,0,0,0,0,51,29,18,14,52,7,13,18,16,7,0,0,0,0,0,0,0
20884,0,0,0,0,0,4,6,1,11,1,1,0,4,1,0,1,0,0,1,0,0,0,0,0
25177,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
13596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
25179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20887,0,0,0,0,0,0,0,0,0,0,17,0,0,1,3,2,0,0,0,0,0,0,0,0
28014,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0
16432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17161,0,0,0,0,0,0,0,3,8,1,2,1,3,4,4,3,7,2,2,0,0,0,0,0
28015,0,0,0,0,0,0,0,5,5,0,6,0,0,1,2,7,0,0,0,0,0,0,0,0
25181,0,0,0,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25182,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28019,0,0,0,0,0,0,0,0,1,1,2,3,0,5,0,0,1,0,0,0,0,0,0,0
20892,0,0,0,0,0,0,0,2,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0
25188,0,0,0,0,0,0,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
28020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28021,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28022,0,0,0,0,0,0,0,0,4,3,0,5,0,2,6,0,0,14,10,8,0,0,0,0
15711,0,0,0,0,0,0,16,23,37,34,42,25,27,39,23,1,0,0,0,0,0,0,0,0
28024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17172,0,0,0,0,0,0,8,17,39,23,24,19,10,8,22,30,13,3,0,0,0,0,0,0
28026,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,4,4,11,5,3,0,0,0,0
15715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15717,0,0,0,0,0,0,1,9,11,11,27,24,36,21,4,23,19,11,1,0,0,0,0,0
25194,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
25196,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0
25197,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
27300,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28030,0,0,0,0,0,0,0,0,0,0,5,20,2,2,0,0,7,0,0,0,0,0,0,0
27302,0,0,0,0,0,0,0,0,0,2,3,23,17,11,1,18,8,0,0,0,1,3,0,0
28031,0,0,0,0,1,0,0,0,20,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
15720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
28032,0,0,0,0,0,4,2,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0
16450,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28033,0,0,0,0,0,0,1,4,6,11,40,10,4,0,0,0,0,0,0,0,0,0,0,0
28034,0,0,0,0,0,0,0,3,28,5,2,1,4,2,4,2,1,0,0,0,0,0,0,0
27306,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
16454,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0
27308,0,0,0,0,0,0,0,0,1,0,7,2,0,3,1,1,2,0,0,0,0,0,0,0
28037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17184,0,0,0,0,0,1,10,2,2,4,8,0,2,1,1,5,0,0,0,0,0,0,0,0
27309,0,0,0,0,0,0,0,0,5,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0
16456,0,0,0,0,0,0,0,2,9,0,2,1,0,16,22,23,21,0,0,0,0,0,0,0
17188,0,0,0,0,0,0,2,4,2,17,6,13,4,7,2,3,8,5,0,0,0,0,0,0
27310,0,0,0,0,3,0,0,0,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0
28040,0,0,0,0,0,0,0,3,3,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0
27313,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,2,0,0,4,0,0,0
28043,8,1,1,0,0,0,0,0,0,2,25,54,36,29,13,39,18,28,10,10,1,0,11,5
27315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28044,0,0,0,0,0,0,0,0,0,1,0,2,0,7,21,8,1,6,0,0,0,0,2,2
27317,0,0,0,0,1,0,0,0,3,13,2,1,0,4,6,7,3,1,0,1,0,0,0,3
27318,0,0,0,0,0,0,12,0,4,6,8,0,1,11,9,0,0,0,0,0,0,0,0,0
28047,0,0,0,0,0,0,10,574,491,565,283,450,729,580,327,391,83,0,0,0,0,0,0,0
27319,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0
16466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17195,0,0,0,0,0,0,0,18,12,22,31,6,8,35,8,8,6,0,0,0,0,0,0,0
28049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
15738,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
17197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27320,0,0,0,0,0,0,0,0,7,0,5,0,3,4,4,5,0,0,0,0,0,0,0,0
27321,0,0,0,0,0,0,1,2,16,17,7,0,6,19,17,9,0,0,0,0,0,0,0,0
28050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19303,0,0,0,0,0,0,0,7,11,6,2,2,0,6,8,18,6,1,0,0,0,0,0,0
19305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28053,0,0,0,0,0,0,1,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0
27325,0,0,0,0,0,0,0,0,4,9,6,3,5,18,16,11,0,0,0,0,0,0,0,0
28054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,0
28055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15744,0,0,0,0,0,0,0,2,33,37,34,7,19,95,47,44,21,28,2,3,0,1,0,0
27327,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
28056,0,0,0,0,2,2,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
28057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28059,0,0,0,0,0,0,1,1,4,21,11,8,12,18,8,20,5,1,2,1,11,13,0,0
26601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26602,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
28060,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0
26603,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
28061,0,0,0,0,0,0,13,10,7,14,13,3,3,2,21,25,5,0,0,0,0,0,0,0
28062,0,0,0,0,0,0,2,0,3,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0
26605,0,0,0,0,0,0,0,3,7,6,8,9,6,8,6,10,22,31,1,0,0,0,0,0
27334,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
28063,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26606,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,4,1,2,0,0,0,0,0
27335,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,0,0,0,0,0,0,0,0
28064,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15753,0,0,0,0,0,0,1,0,1,2,4,4,0,0,10,2,11,5,1,1,0,0,0,0
19317,30,25,0,0,0,0,0,5,8,54,36,36,52,79,28,134,5,17,12,14,58,49,59,96
28065,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28066,1,0,0,0,0,0,3,4,18,7,1,3,6,2,10,6,1,1,0,0,0,1,0,6
16484,0,0,0,0,0,2,4,3,16,5,1,8,3,6,4,2,0,0,1,1,0,0,0,0
19319,0,0,0,0,0,0,0,2,0,0,0,1,2,5,0,1,0,0,0,0,3,0,0,0
26609,0,0,0,0,0,0,0,1,1,2,1,0,1,2,6,2,2,0,0,0,0,0,0,0
27339,0,0,0,0,0,0,0,0,1,1,1,3,0,0,3,5,1,0,0,0,0,0,0,0
28068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15758,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0
26611,0,0,0,0,0,4,4,1,1,3,6,4,4,3,9,4,4,2,1,0,0,0,0,0
27340,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
28070,0,0,0,0,0,0,0,0,0,2,3,4,1,1,0,4,2,1,0,0,0,0,0,0
28071,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0
26613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27342,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26614,0,0,0,0,2,1,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
27343,0,0,0,0,0,0,0,3,5,0,0,8,1,1,2,1,1,0,0,0,0,0,0,0
28072,0,0,0,0,0,0,0,0,41,7,0,0,0,3,1,0,0,0,0,0,0,0,0,0
16490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19325,0,0,0,0,0,0,17,69,10,10,64,5,5,46,14,20,0,6,1,0,0,0,0,0
15762,0,0,0,0,0,0,0,1,23,4,2,6,24,10,17,35,41,0,0,0,0,0,0,0
26616,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
27345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28075,0,0,0,0,0,0,0,6,4,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0
28077,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
15765,0,0,0,0,0,5,2,8,0,8,7,0,9,11,9,15,1,0,0,9,2,4,2,0
19329,0,0,0,0,0,0,0,0,0,2,2,0,29,0,0,4,1,0,0,0,0,0,0,0
27348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28078,0,0,0,0,0,0,0,6,6,9,3,0,1,1,0,0,0,0,1,0,0,0,0,0
16497,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19330,0,0,0,0,0,0,0,0,6,2,8,1,0,0,0,6,0,0,0,0,0,0,0,0
26620,0,0,0,0,0,0,0,0,1,2,3,2,1,0,5,1,0,0,0,0,0,0,0,0
26621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27350,0,0,0,0,0,0,34,8,2,1,17,2,2,3,2,2,1,0,0,0,0,0,0,0
28080,1,0,0,0,0,0,6,0,0,0,3,2,0,0,2,1,0,0,0,0,0,0,0,0
19332,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
26622,0,0,0,0,9,0,0,1,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
27351,0,0,0,0,0,0,4,5,0,0,13,0,4,1,0,4,0,0,0,0,0,0,0,0
28081,0,0,0,0,0,0,0,0,6,0,0,0,3,1,0,2,6,0,0,0,0,0,0,0
18604,0,0,0,0,0,0,0,6,0,1,18,3,4,0,0,0,0,0,0,0,0,0,0,0
19333,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0
26624,0,0,0,0,0,0,0,1,3,4,4,0,1,3,1,6,1,0,0,0,0,0,0,0
28082,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,18,0,0,0,0,0,0,0
27354,0,0,0,0,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
28084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27355,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27356,0,0,0,0,0,0,0,0,0,3,4,4,1,2,4,3,3,5,2,0,0,0,0,0
18609,0,0,0,0,0,0,0,0,0,22,10,0,0,4,14,28,2,0,0,0,0,0,0,0
19338,0,0,0,0,0,0,0,0,1,211,2,0,3,15,24,1,14,0,5,0,0,0,0,0
27357,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
27358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28087,0,0,0,0,0,0,0,12,33,36,27,12,18,10,27,24,32,1,0,0,0,0,0,0
28089,0,0,0,0,0,0,0,0,14,34,1,6,0,1,24,48,6,0,0,0,0,0,0,0
25902,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
26631,2,0,0,0,0,0,3,21,50,30,32,11,36,43,45,48,34,5,5,3,3,2,1,0
27360,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
26632,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,6,3,2,0,0,0,0,0
27361,0,0,0,0,0,0,0,0,1,3,5,2,4,1,6,8,3,3,9,1,0,2,0,0
25904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28091,0,0,0,0,0,0,0,1,0,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0
28093,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27364,0,0,0,0,0,0,7,56,13,2,0,4,2,1,5,2,1,0,0,0,0,1,0,0
