Badge,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
27804,0,0,0,0,0,0,0,13,7,23,28,6,12,5,0,27,7,1,4,0,0,0,0,0
29263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17680,0,0,0,0,0,1,0,2,103,5,39,72,114,63,69,6,27,0,0,0,0,0,0,0
29264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28535,0,0,0,0,0,2,0,21,8,14,8,15,49,28,39,15,11,13,1,0,0,2,0,14
17681,0,0,0,0,0,0,0,1,4,18,66,16,4,14,212,29,22,18,0,0,0,0,0,3
29265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28536,0,0,0,0,0,2,6,37,125,231,263,125,78,230,192,188,211,230,8,2,6,10,0,0
27807,0,0,0,0,0,1,4,8,10,12,6,6,62,15,125,91,2,0,0,0,0,0,0,0
29266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28538,0,0,0,0,0,0,0,19,78,90,110,54,31,75,40,68,100,13,21,4,1,0,1,0
17684,0,0,0,0,0,0,0,117,685,334,83,58,69,88,106,30,118,18,18,19,5,0,1,0
29268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17687,0,0,0,0,0,9,59,53,57,70,78,23,31,50,62,32,56,39,0,0,0,0,0,0
10424,0,0,0,0,0,0,1,1,5,27,18,25,14,42,59,62,51,21,4,0,0,0,4,0
11157,0,0,0,0,1,28,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27810,0,0,1,8,42,18,17,12,4,7,5,22,2,4,1,2,1,1,1,0,0,0,0,0
28540,0,0,0,0,0,0,0,0,9,4,2,1,1,0,0,2,1,0,0,0,0,0,0,0
29270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28542,0,0,0,0,4,13,6,30,12,13,3,4,1,5,0,0,1,0,8,11,2,0,1,0
29272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28543,0,0,0,0,0,0,6,50,132,171,240,75,57,105,0,0,0,0,0,0,0,0,0,0
29273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28544,0,0,0,0,3,9,162,213,220,121,95,138,74,100,109,94,45,8,0,2,2,10,0,0
27815,0,0,0,0,0,0,34,165,270,222,296,189,67,163,191,87,13,7,3,0,0,0,0,2
29274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17691,0,0,0,0,0,2,0,4,36,67,77,69,56,59,49,20,10,5,5,0,4,1,2,0
29275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28546,0,0,0,0,0,2,3,19,52,89,39,28,115,43,38,42,18,1,0,0,0,0,0,0
16963,0,2,3,1,17,10,48,111,645,1066,541,704,175,94,100,96,87,268,47,19,285,650,39,11
29276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16964,0,0,0,0,0,0,0,61,234,277,289,174,104,243,203,219,7,0,0,0,0,0,0,0
17693,0,0,0,0,0,1,20,93,59,41,35,27,104,3,44,38,20,1,0,0,0,0,0,0
27818,0,0,0,0,9,27,124,35,9,25,13,22,43,37,5,1,1,0,0,0,0,0,0,0
29277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17696,0,0,0,0,0,0,2262,1299,286,1225,182,189,628,194,476,962,7,15,56,6,2,27,14,1
17698,0,0,0,0,0,0,0,1,47,58,37,34,3,12,43,47,80,37,16,0,0,0,2,2
28550,0,0,0,0,0,1,3,17,20,7,15,37,8,40,31,5,0,5,0,0,0,0,0,0
27821,0,0,0,0,0,0,4,17,104,11,7,11,10,22,28,24,7,2,2,0,0,0,0,0
29280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28551,2,0,0,0,0,0,0,11,105,70,115,30,31,92,88,52,45,50,17,16,21,1,1,0
29281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28552,0,0,0,14,3,8,17,7,6,6,8,12,2,0,1,0,0,0,0,0,0,0,0,0
28553,0,0,0,0,0,0,1,35,29,33,47,19,10,51,47,56,40,8,0,0,0,0,2,0
27824,0,0,1,0,3,6,22,8,11,2,8,30,16,20,3,0,0,0,0,0,0,0,0,0
29283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28554,0,0,0,0,0,4,13,25,6,12,18,17,50,11,1,1,0,0,0,2,0,0,0,0
27825,124,67,27,13,1,16,17,62,137,426,567,690,707,633,704,899,668,334,421,355,312,220,147,195
29284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28555,0,0,0,0,1,1,10,28,18,5,9,8,2,11,2,2,0,0,0,0,0,0,0,0
27826,0,0,0,0,4,4,15,229,191,208,275,116,194,427,742,351,214,71,6,0,8,29,5,27
29285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28556,0,0,0,0,0,0,0,33,109,123,184,104,56,172,166,196,129,51,24,0,0,2,0,0
27827,0,0,0,0,2,1,0,2,12,27,0,0,0,0,1,4,2,7,8,8,5,1,0,0
29286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28557,0,0,0,0,0,0,0,0,2,4,7,6,12,12,4,15,2,0,0,0,0,0,0,0
27828,0,0,0,0,6,5,0,1,4,1,0,0,0,0,0,0,2,4,9,3,4,0,0,0
29287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28558,0,0,0,0,0,0,0,0,12,24,38,40,3,23,14,32,35,38,39,9,11,8,0,0
29288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28559,1,0,0,0,0,0,0,1,17,47,54,35,37,43,49,44,41,15,2,0,1,1,1,0
29289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28560,5,1,0,0,0,0,0,12,36,48,39,18,45,43,30,19,35,31,25,39,7,14,27,9
27831,0,0,0,0,0,0,36,50,35,71,24,13,26,62,56,34,27,15,3,1,0,0,0,1
29290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28562,0,0,0,0,0,0,0,5,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0
29292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28564,0,0,0,0,0,0,2,43,38,37,50,13,36,61,63,26,22,4,0,0,0,0,0,0
19816,0,0,0,0,0,0,0,8,48,46,41,16,16,41,12,46,11,2,1,0,0,0,0,0
27835,0,0,0,0,0,0,0,0,55,91,92,239,94,149,277,110,146,166,14,2,0,0,0,0
29294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28565,0,0,0,0,0,0,0,0,3,44,57,35,17,16,20,48,19,19,9,0,0,0,0,0
29295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28566,0,0,0,0,0,0,0,1,4,13,10,16,19,8,7,11,1,1,1,0,0,0,0,0
29296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16984,0,0,0,0,0,27,115,363,403,281,410,532,360,457,191,36,1,10,48,0,0,0,0,0
29297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27839,0,0,0,0,0,0,0,8,31,229,316,139,124,279,228,273,306,253,55,5,0,0,0,0
29298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28569,0,0,0,0,2,5,30,39,36,33,23,15,18,12,25,18,5,0,1,0,0,0,0,0
29299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16987,0,0,0,0,0,0,2,21,166,234,248,133,85,302,263,285,132,2,5,9,1,0,0,0
14010,0,0,0,0,0,0,7,227,1707,3359,3284,1892,1320,2916,3109,2744,1722,305,33,12,42,5,0,0
21301,0,0,0,0,0,0,0,19,109,283,977,758,103,895,2134,5480,2982,572,4,1,0,15,0,0
21302,0,0,0,0,0,0,8,24,37,37,45,19,22,28,17,9,21,3,0,0,0,0,0,0
21303,0,0,0,0,0,0,1,5,85,115,83,108,128,74,97,120,85,17,5,4,6,21,5,11
21304,0,0,2,15,32,28,29,16,0,6,4,9,8,15,3,8,9,1,0,0,0,0,0,0
21306,0,0,0,0,1,24,61,220,233,186,117,62,162,158,99,86,18,3,0,0,19,0,0,0
21308,0,0,0,0,24,41,142,330,263,198,213,319,183,293,141,49,9,0,0,0,5,0,0,0
14019,0,0,0,0,4,1,214,1094,1099,946,801,572,532,697,569,478,167,28,8,6,8,3,2,0
21309,0,0,14,7,26,48,43,62,15,21,14,16,15,5,0,31,0,0,0,0,0,0,0,0
19820,0,0,0,0,111,95,120,67,109,72,44,106,139,93,2,0,0,0,0,0,0,0,0,0
19821,15,0,0,0,0,4,79,415,255,183,232,202,229,245,252,190,175,100,137,116,162,91,23,10
27840,0,0,0,0,0,0,9,10,71,84,47,51,43,49,99,71,17,21,12,13,12,4,4,4
28570,0,0,0,1,2,6,15,13,10,13,14,21,28,16,3,1,11,18,1,2,3,0,0,0
28572,0,0,0,0,0,0,0,30,86,67,114,45,30,28,27,17,38,0,0,0,0,0,0,0
27843,0,0,0,0,4,5,2,5,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0
28573,0,0,0,0,0,0,14,0,22,19,10,9,7,17,13,20,4,3,1,0,1,0,0,0
27844,0,0,0,0,0,0,1,18,26,26,106,12,12,33,36,27,14,0,0,0,0,0,0,0
28574,3,0,0,1,14,4,2,2,2,0,7,12,2,0,7,0,1,0,0,3,2,0,0,0
28575,0,0,0,0,0,0,0,0,13,45,7,11,10,8,55,17,21,9,3,0,1,0,0,0
27846,7,0,0,0,0,0,0,0,3,57,157,76,78,38,93,123,63,54,49,8,1,8,9,17
28577,0,0,0,0,6,3,8,3,6,10,5,3,4,24,0,0,0,0,0,0,0,0,0,0
19829,0,0,0,0,0,0,48,76,59,39,53,39,33,79,60,70,8,3,1,0,2,0,0,0
28579,0,0,0,0,0,0,33,88,45,24,35,7,18,41,39,69,1,1,2,1,0,0,9,0
16998,0,0,0,0,0,3,21,373,881,1385,1609,183,505,844,1410,1012,315,0,1,0,0,0,0,0
14020,0,0,0,0,0,9,28,70,59,41,22,37,34,52,36,18,9,5,0,0,1,0,0,0
14021,0,0,0,0,0,0,23,18,18,29,43,49,12,26,34,11,29,1,0,0,0,0,2,0
21313,0,0,0,0,5,17,24,6,5,0,12,14,10,8,2,4,1,2,0,3,0,0,0,0
21315,0,0,0,52,200,211,117,104,60,164,330,281,292,68,26,0,4,0,0,0,0,0,0,0
21317,0,4,0,0,0,1,0,2,11,77,60,86,44,50,92,85,108,81,47,22,9,0,0,7
28580,0,0,3,1,5,2,32,8,14,24,20,12,10,11,12,9,3,1,1,0,0,0,0,0
27851,0,0,0,0,0,0,0,1,13,99,74,56,43,82,47,95,75,51,39,0,0,0,2,0
28581,0,0,0,0,0,0,0,1,12,12,10,1,1,7,4,2,0,0,0,0,0,0,0,0
28583,0,0,0,0,0,9,7,34,4,14,15,16,0,0,0,0,0,0,0,0,0,0,0,0
28585,0,0,0,0,0,0,3,50,35,20,31,12,24,28,20,6,2,0,0,0,0,0,0,0
28586,0,0,0,0,5,17,8,28,2,8,10,6,2,17,12,0,1,0,0,0,0,0,0,0
27857,0,0,0,0,0,0,0,18,24,23,16,17,16,12,11,8,12,9,0,0,0,0,0,0
28587,0,0,0,0,0,0,0,7,167,370,333,182,185,240,381,382,372,174,61,20,4,0,2,0
28589,0,0,0,0,0,0,0,98,112,131,152,50,51,82,53,67,7,3,2,0,5,8,0,0
21321,0,0,0,0,12,4,15,34,13,18,34,8,10,3,0,0,0,0,0,0,0,0,0,0
14032,0,0,0,0,0,0,4,11,44,35,30,2,21,59,29,24,9,0,0,0,0,0,0,0
21326,0,0,0,0,0,0,0,11,113,52,47,14,50,69,120,62,84,0,0,0,0,0,0,0
21329,0,0,0,0,0,0,5,4,17,10,30,16,5,19,43,7,10,16,24,0,0,0,0,1
19841,0,0,0,0,0,0,0,8,217,233,312,114,213,1050,543,469,98,0,0,0,0,0,8,0
28590,0,0,0,0,26,46,39,25,46,10,88,76,51,3,16,0,0,0,0,0,0,0,0,0
19842,0,0,0,0,0,0,7,50,41,38,48,18,31,54,41,42,11,0,0,0,0,0,0,0
27861,0,0,0,0,8,9,46,136,182,105,91,89,84,75,59,41,25,7,5,0,0,1,0,0
28591,0,0,0,0,0,0,0,1,3,3,23,30,4,12,5,3,0,0,0,3,0,0,1,0
27862,0,0,0,0,0,0,0,0,1,4,53,21,32,20,21,50,20,0,0,0,0,0,0,0
28593,0,0,0,0,0,0,0,0,0,8,28,18,4,26,40,27,68,43,21,8,0,2,1,0
27864,0,0,0,0,0,18,106,161,78,128,156,140,87,72,42,0,0,0,0,0,0,0,0,0
28594,1,0,0,0,0,0,0,7,248,108,109,103,38,96,172,219,72,13,0,0,0,3,0,0
28595,0,0,0,0,0,0,1,6,4,9,13,2,5,16,2,28,19,2,0,2,0,0,0,0
27866,0,0,0,0,0,0,11,53,53,36,43,27,36,68,40,42,2,4,0,0,2,6,1,0
28596,0,1,0,0,0,0,1,20,102,57,35,17,21,31,43,19,15,15,18,0,0,13,0,2
19848,0,0,0,0,0,0,23,117,205,73,77,43,84,101,103,112,132,19,15,17,13,1,0,0
28597,0,0,0,0,0,3,7,7,7,5,3,2,7,3,0,0,0,0,0,0,2,2,0,0
27868,0,0,0,0,0,0,21,448,1064,728,803,370,404,830,783,1022,860,434,24,9,11,9,0,0
28598,0,0,0,0,0,0,10,5,4,4,13,6,13,8,6,16,0,0,5,2,0,0,0,0
27869,0,0,0,0,6,2,16,57,33,4,15,20,29,21,7,0,0,0,1,0,0,0,0,0
28599,0,0,0,0,7,21,32,54,53,45,36,68,52,57,7,6,0,0,0,0,0,0,0,0
20600,0,0,0,0,0,37,68,30,9,15,30,24,38,26,0,0,0,0,1,0,0,0,0,0
20601,0,0,0,0,0,0,0,2,9,10,7,4,5,13,16,2,9,0,0,0,0,0,0,0
20602,0,0,0,0,0,2,4,2,0,22,25,26,55,17,22,6,0,0,0,0,0,0,0,0
20603,0,0,0,0,0,0,12,75,60,78,28,10,71,69,53,69,65,1,1,0,0,0,0,0
21333,0,0,0,0,0,0,0,8,10,21,32,13,21,28,18,42,5,0,0,0,0,0,0,0
21336,0,8,0,0,0,0,0,55,715,806,926,841,570,1321,1634,1700,1287,275,13,0,0,1,0,0
20608,0,0,0,0,0,0,5,15,224,63,44,19,20,20,25,48,137,0,1,1,0,1,0,0
21338,0,0,1,0,0,2,2,37,58,34,36,19,191,66,73,74,97,82,3,11,9,14,2,2
19850,0,0,0,0,0,1,7,14,1,15,22,5,0,32,11,42,2,2,4,0,0,0,0,0
19851,0,0,0,0,0,1,10,15,16,56,42,0,4,54,133,164,28,2,14,4,0,0,0,0
27870,0,0,0,0,8,38,43,19,20,18,19,28,18,14,0,0,0,0,3,0,0,0,0,0
27873,2,3,2,3,28,1,25,29,78,78,55,47,55,41,18,18,31,15,6,8,11,10,5,1
27874,0,0,0,0,0,2,2,20,72,61,23,32,35,36,20,6,3,1,6,0,0,0,0,0
27877,0,0,0,0,0,7,18,22,19,0,12,32,5,35,1,0,0,0,0,0,0,0,0,0
13320,0,0,0,0,0,0,0,46,50,73,48,19,50,44,36,90,28,2,5,4,0,0,0,0
20611,0,0,0,0,0,8,24,17,59,29,51,48,162,99,57,41,46,18,3,0,0,0,0,0
21341,0,0,0,0,0,0,2,4,34,42,46,20,20,40,60,34,69,19,0,1,0,0,0,0
20613,0,0,0,0,0,0,0,3,41,302,471,331,252,600,387,510,702,503,124,14,0,0,0,0
21342,0,0,0,0,0,0,4,631,1757,2131,1862,483,952,1485,2048,1749,1569,74,23,80,1,27,0,0
21343,0,0,0,5,23,44,64,88,91,69,54,95,82,59,41,28,6,0,0,0,1,0,0,0
14054,0,0,0,0,0,0,0,140,224,179,308,69,39,151,258,323,154,0,0,0,0,0,0,0
20617,18,0,0,0,0,0,0,0,11,236,287,62,157,210,100,117,182,143,173,7,9,26,8,1
21347,0,0,0,0,8,62,44,18,20,1,9,27,17,10,10,3,0,1,0,0,0,0,0,0
20619,0,0,0,1,24,28,69,116,79,142,109,52,50,65,160,136,77,91,56,15,17,0,0,0
21348,0,0,0,2,15,15,28,1,4,7,19,19,29,33,22,7,0,0,0,0,0,0,0,0
14059,0,0,0,0,2,2,18,14,15,29,8,11,29,28,9,1,1,0,0,0,2,0,0,0
21349,0,0,0,0,0,0,0,3,5,3,1,8,9,7,23,2,0,1,1,0,0,0,0,0
19861,0,0,4,3,4,16,350,272,258,160,156,138,246,171,206,152,42,15,11,3,3,0,0,0
27886,0,0,0,0,0,0,3,0,1,1,5,2,0,0,89,123,0,0,0,0,0,0,0,0
27887,5,0,0,0,0,0,1,44,105,142,106,159,77,190,146,111,114,73,15,6,39,7,8,10
27889,0,0,0,0,0,0,0,222,187,126,88,99,67,93,85,71,85,4,6,1,0,0,0,0
20621,8,5,3,4,11,2,0,0,9,8,21,45,68,152,188,94,114,148,69,89,17,25,10,1
21350,0,0,0,0,9,144,216,198,159,151,180,142,188,165,27,19,2,0,4,10,0,3,0,0
21351,0,0,0,0,0,0,1,43,232,210,268,96,39,251,255,233,78,2,0,0,0,0,0,0
20624,0,0,0,0,0,0,2,2,11,34,28,50,40,76,21,21,27,24,2,0,2,0,0,0
21353,0,0,0,0,0,0,4,7,31,58,26,62,20,17,26,43,9,13,0,0,0,2,3,0
21354,0,0,0,0,0,0,0,0,10,21,6,36,5,13,15,8,14,12,12,8,2,1,8,0
21355,0,0,0,0,0,0,79,60,43,71,59,45,28,23,35,40,10,7,3,3,2,0,0,0
20628,0,0,0,0,0,0,104,92,161,106,72,74,66,82,70,1,1,0,0,2,0,0,0,0
27890,0,0,0,0,0,0,26,38,46,56,84,26,14,93,78,48,70,43,0,0,17,10,4,0
19875,0,0,0,0,0,0,1,76,357,503,401,262,190,535,533,434,488,80,8,0,0,0,0,0
27894,0,0,0,0,0,0,0,10,29,83,89,36,69,39,109,73,68,61,20,8,3,2,12,1
27895,0,0,0,0,0,0,10,32,45,41,28,51,34,27,18,12,1,1,0,0,0,1,0,0
19877,0,0,0,0,0,0,0,101,376,381,279,140,245,239,218,311,408,205,46,15,0,0,0,0
27897,0,0,0,0,2,0,6,43,61,94,88,46,39,83,65,102,22,6,1,4,0,0,0,0
27898,1,0,0,0,0,0,1,36,80,130,190,114,199,93,144,111,144,67,52,23,21,40,27,6
27899,0,0,0,0,0,0,0,1,33,51,60,55,69,137,93,118,102,86,55,0,0,0,0,0
21365,0,0,0,1,0,1,42,91,96,156,195,115,181,137,122,87,10,2,1,0,0,0,0,0
20637,0,0,0,0,0,0,1,49,28,23,20,20,43,20,38,22,4,5,0,0,0,0,0,0
20639,0,0,0,0,0,48,52,50,14,29,56,113,293,48,103,20,15,0,1,0,0,0,0,0
19886,0,0,0,3,0,4,13,37,21,33,72,67,34,36,26,20,8,1,2,2,1,1,2,0
20640,0,0,0,0,0,2,91,173,282,165,171,140,148,164,131,49,2,2,5,2,17,0,0,0
21370,0,0,0,0,0,0,0,0,152,183,87,140,105,213,211,250,196,283,256,19,2,0,0,0
14081,0,0,0,0,0,5,9,1,7,5,2,23,3,7,5,0,0,0,0,0,0,0,0,0
20642,0,0,0,0,1,0,13,6,4,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0
21371,0,0,0,1,0,0,6,1,2,1,2,0,0,3,0,11,0,0,0,0,0,0,0,0
21373,0,0,0,0,0,0,0,0,15,25,59,57,62,76,84,83,56,4,0,0,3,6,5,0
20645,3,0,0,2,0,4,58,358,344,335,282,193,348,410,397,434,331,104,39,8,9,27,8,9
21374,7,0,2,1,3,0,1,0,4,1,18,51,36,16,21,49,43,34,35,34,23,28,4,10
21375,0,0,0,0,0,1,5,39,41,55,45,7,35,43,36,42,1,1,0,0,0,0,0,0
20647,0,0,0,0,3,21,38,36,5,7,25,25,25,5,1,2,2,2,2,0,0,0,0,0
21376,0,0,0,0,0,0,0,14,58,66,69,44,40,49,21,8,0,0,0,0,0,0,0,0
11901,1,0,0,0,0,0,5,5,5,1,7,8,9,5,7,2,1,0,0,0,1,0,0,0
20650,0,0,0,2,0,0,37,60,49,32,43,64,15,100,66,10,16,1,0,0,0,0,0,0
20651,0,0,0,0,0,0,2,3,18,106,70,65,48,79,65,61,49,9,6,2,2,4,0,0
21380,14,0,0,0,0,2,31,240,381,737,776,474,592,371,765,610,647,160,84,224,274,291,57,18
20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21382,8,1,0,21,2,5,4,43,139,431,352,163,211,168,288,181,408,115,44,0,0,0,1,9
20655,0,0,0,0,0,0,0,31,66,77,52,80,58,50,47,60,38,11,0,0,0,0,1,0
20656,0,0,0,0,13,15,31,8,24,13,14,17,35,7,1,3,7,0,0,0,0,0,0,0
21385,0,0,0,0,0,0,0,8,88,125,163,111,54,157,96,130,166,78,24,8,4,0,0,0
20658,0,0,0,0,0,6,56,136,106,62,29,87,69,32,10,0,0,0,0,1,0,1,0,0
21389,0,0,0,0,0,0,3,61,19,122,83,36,10,98,309,39,0,0,0,3,0,0,0,0
16202,0,1,3,1,47,164,173,90,68,83,95,127,61,89,73,36,22,9,0,0,0,0,0,0
11911,2,2,0,0,0,5,118,1011,419,486,465,214,346,334,151,108,90,6,2,16,11,2,0,14
13372,0,0,0,0,0,1,0,0,1,9,21,8,3,7,10,0,1,1,2,0,0,0,0,0
16207,689,816,601,503,282,236,168,252,645,627,751,1648,1165,790,1243,1557,1965,1221,1269,1467,1046,933,1002,1347
21391,0,0,0,0,0,0,1,12,6,25,9,18,5,18,15,8,8,7,4,7,11,0,0,0
20663,0,0,0,0,0,0,0,2,171,330,462,353,271,519,483,405,287,95,0,0,0,0,0,0
12646,0,0,0,0,0,0,2,6,80,180,240,47,42,155,125,161,138,16,0,0,0,0,0,0
21394,0,0,0,0,0,0,0,5,25,32,33,36,62,56,33,49,70,31,18,0,5,0,0,0
20666,0,0,0,0,0,19,5,9,11,10,7,3,7,0,0,1,0,0,0,0,0,0,0,0
21395,0,0,0,0,0,0,0,0,1,4,27,13,25,20,16,14,2,3,0,0,0,0,0,0
21397,0,0,0,0,0,0,0,0,0,8,8,1,11,17,7,27,8,0,0,0,0,0,0,0
20669,0,1,4,1,7,10,21,38,112,114,213,96,93,72,70,66,40,21,17,14,8,13,5,0
21398,0,0,4,18,74,80,50,31,14,15,38,105,48,6,6,35,2,0,0,0,0,0,0,0
16215,0,0,0,0,0,6,14,40,19,12,23,14,10,3,0,0,0,0,0,0,0,0,0,0
20671,0,0,0,0,0,0,0,10,125,142,143,148,51,64,93,166,124,81,27,5,2,6,6,2
16217,0,0,0,5,18,8,41,53,58,49,112,82,67,108,24,0,0,0,0,0,0,0,0,0
20673,0,1,0,0,2,4,32,10,6,6,4,0,2,10,10,3,0,2,6,3,7,0,3,0
12656,0,0,0,0,0,0,2,42,151,100,155,145,183,162,180,81,65,46,12,2,2,5,1,0
20675,5,2,3,11,318,251,312,315,240,277,325,236,294,152,14,13,10,11,4,6,2,0,1,1
20676,0,0,0,2,16,89,168,176,137,120,168,113,118,78,11,15,7,9,3,0,3,1,0,0
20678,0,0,0,0,76,101,15,33,24,21,109,52,33,42,2,4,2,0,0,0,0,0,0,0
16222,0,0,0,0,0,3,88,148,81,75,182,43,68,69,166,20,2,0,6,6,5,0,0,0
20680,0,0,0,0,0,0,1,112,65,44,76,54,25,31,30,50,32,1,0,0,0,0,0,0
13392,0,0,0,0,0,0,1,40,116,84,143,65,18,57,77,65,43,60,3,0,1,0,0,0
20682,0,0,0,3,21,604,1099,1311,1208,581,763,1069,1044,1233,1381,567,219,256,118,82,60,85,45,0
20683,0,0,0,2,9,42,123,320,535,467,251,142,254,258,151,71,2,8,7,9,3,2,4,0
12665,0,0,0,0,0,0,3,5,18,12,22,9,5,17,16,29,3,1,0,0,0,0,0,0
11937,0,0,0,0,0,0,6,13,34,34,44,30,28,70,47,14,0,0,0,0,0,0,0,0
20685,0,0,4,0,1,0,3,47,83,142,125,54,78,55,40,35,10,5,0,1,0,5,0,0
13397,0,0,0,0,0,0,6,56,8,19,32,17,16,34,36,31,37,0,0,0,0,0,0,0
20687,0,0,0,0,0,29,64,11,34,37,80,59,124,79,178,137,50,25,2,9,35,9,0,0
15505,5,1,0,1,0,1,0,0,0,5,2,4,1,5,7,23,8,6,6,61,7,7,17,10
16236,0,1,0,0,7,6,220,206,167,103,242,98,184,126,148,87,18,3,0,7,0,10,0,0
20691,0,0,0,0,12,9,31,115,217,155,160,105,98,59,63,37,8,4,6,4,23,9,0,0
20692,0,0,0,0,0,0,0,0,3,8,29,47,36,47,64,37,233,60,106,41,10,8,0,0
20694,0,0,0,0,0,24,68,55,57,65,42,63,68,28,21,0,0,0,1,0,0,0,0,0
20697,0,0,0,0,0,0,0,0,1,10,68,41,57,3,34,51,50,136,76,32,1,0,0,0
15514,0,0,0,0,0,0,0,0,7,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0
16244,0,0,0,0,0,2,1,13,24,40,83,39,13,22,46,19,12,10,1,5,8,0,0,0
15518,0,0,0,0,0,0,0,27,51,74,182,34,42,152,192,231,351,2,0,0,0,0,0,0
16247,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16248,1,2,0,5,7,81,99,85,25,26,58,59,61,56,8,3,25,22,0,0,4,0,0,0
27103,0,0,0,0,0,2,24,26,45,31,57,2,5,19,22,22,23,55,0,0,3,0,0,0
15521,0,0,0,0,0,1,5,34,278,148,104,54,57,148,219,215,122,91,83,12,0,3,46,4
16250,0,0,0,1,36,47,63,53,75,41,57,59,54,36,22,13,0,0,0,0,0,0,0,0
16254,1,0,0,0,0,0,2,39,28,30,37,36,43,42,26,64,54,21,14,7,3,6,5,0
27109,0,0,0,0,0,0,0,54,84,39,95,62,41,41,73,198,27,5,1,0,0,1,1,0
16259,0,0,1,0,0,0,37,51,66,102,94,104,119,65,114,160,60,0,1,0,1,5,0,0
27110,1,0,0,0,0,0,0,13,29,180,55,57,32,75,163,53,161,38,0,1,0,1,2,2
27111,1,1,33,0,0,0,11,43,27,76,42,12,34,23,33,22,1,3,5,3,8,12,3,4
